time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010481204756	10.4473	-4.16097	-2.62097	-2.30337	0.238577	radar	1.12316	10.3715	-4.04505	10.45	-4.05	6.371e-314	0
1477010481259716	10.547	-4.02579	-2.65489	-2.27773	0.250029	lidar	0.422457	10.5551	-3.94162	10.55	-3.95	6.371e-314	0
1477010481314716	10.6507	-3.91715	-2.66879	-2.27717	0.228556	radar	0.345367	10.6459	-3.84961	10.65	-3.85	6.371e-314	0
1477010481369717	10.7463	-3.79029	-2.68637	-2.25787	0.234697	lidar	0.11846	10.746	-3.7455	10.75	-3.75	6.371e-314	0
1477010481424777	10.8458	-3.67509	-2.69519	-2.24933	0.228407	radar	0.120755	10.9384	-3.6422	10.85	-3.6	6.371e-314	0
1477010481479837	10.9411	-3.53182	-2.72939	-2.22516	0.239029	lidar	0.396055	10.9457	-3.45027	10.95	-3.45	6.371e-314	0
1477010481534865	10.9877	-3.38164	-2.69233	-2.1438	0.345174	radar	6.54695	11.1095	-3.32648	11	-3.3	6.371e-314	0
1477010481589893	11.0641	-3.23266	-2.71841	-2.11308	0.355922	lidar	0.332066	11.0435	-3.16012	11.05	-3.15	6.371e-314	0
1477010481644844	11.1105	-3.08204	-2.7091	-2.05339	0.414587	radar	1.91092	10.9851	-2.95299	11.1	-3	6.371e-314	0
1477010481699796	11.175	-2.92674	-2.73503	-2.01994	0.424188	lidar	0.307067	11.1542	-2.85724	11.15	-2.85	6.371e-314	0
1477010481754772	11.1663	-2.74684	-2.71306	-1.89614	0.577809	radar	11.7445	11.0233	-2.67356	11.15	-2.7	6.371e-314	0
1477010481809749	11.1988	-2.59407	-2.71778	-1.85437	0.586898	lidar	0.308741	11.1324	-2.55807	11.15	-2.55	6.371e-314	0
1477010481864748	11.2041	-2.42623	-2.72673	-1.7685	0.671255	radar	3.58111	11.2541	-2.42353	11.15	-2.4	6.371e-314	0
1477010481919747	11.2185	-2.27625	-2.72257	-1.7246	0.677771	lidar	0.208222	11.1569	-2.2658	11.15	-2.25	6.371e-314	0
1477010481974721	11.3188	-2.17358	-2.68561	-1.80749	0.486977	radar	18.5807	11.2203	-2.08998	11.25	-2.1	6.371e-314	0
1477010482029695	11.3515	-2.00966	-2.7144	-1.77589	0.49031	lidar	0.240447	11.3482	-1.94557	11.35	-1.95	6.371e-314	0
1477010482084691	11.2982	-1.8362	-2.71083	-1.63724	0.667493	radar	16.4486	11.3928	-1.80815	11.3	-1.8	6.371e-314	0
1477010482139688	11.2945	-1.67687	-2.72158	-1.59248	0.674479	lidar	0.236891	11.2389	-1.64141	11.25	-1.65	6.371e-314	0
1477010482194770	11.2964	-1.5266	-2.72317	-1.55579	0.674297	radar	0.0168781	11.3341	-1.51762	11.25	-1.5	6.371e-314	0
1477010482249852	11.2867	-1.37028	-2.73157	-1.51512	0.677196	lidar	0.0589121	11.2625	-1.34833	11.25	-1.35	6.371e-314	0
1477010482304826	11.2306	-1.20585	-2.76312	-1.41628	0.775984	radar	5.29744	11.3121	-1.19064	11.2	-1.2	6.371e-314	0
1477010482359800	11.196	-1.05643	-2.76161	-1.36888	0.780382	lidar	0.0870919	11.1556	-1.0549	11.15	-1.05	6.371e-314	0
1477010482414762	11.0773	-0.886298	-2.83971	-1.21992	0.947298	radar	14.8257	10.9982	-0.893223	11.05	-0.9	6.371e-314	0
1477010482469725	11.0074	-0.739946	-2.84148	-1.16047	0.953986	lidar	0.21355	10.9445	-0.73319	10.95	-0.75	6.371e-314	0
1477010482524680	10.9452	-0.600751	-2.82888	-1.11577	0.939544	radar	0.308707	10.8362	-0.586	10.9	-0.599999	6.371e-314	0
1477010482579636	10.8679	-0.458229	-2.837	-1.06138	0.941557	lidar	0.0617078	10.8388	-0.441032	10.85	-0.449999	6.371e-314	0
1477010482629713	10.6965	-0.321048	-2.98902	-0.898726	1.12558	radar	22.24	10.6309	-0.359954	10.7	-0.349999	6.371e-314	0
1477010482679790	10.5921	-0.216523	-2.97699	-0.835785	1.13257	lidar	0.137512	10.5529	-0.247121	10.55	-0.25	6.371e-314	0
1477010482734821	10.5024	-0.110719	-2.9076	-0.798642	1.08972	radar	2.08032	10.4322	-0.19515	10.45	-0.2	6.371e-314	0
1477010482789852	10.3798	-0.033869	-2.86375	-0.723906	1.10749	lidar	0.746778	10.3505	-0.143257	10.35	-0.15	6.371e-314	0
1477010482844758	10.2364	0.0587979	-2.90328	-0.637897	1.14661	radar	1.58137	10.2068	-0.109014	10.2	-0.0999996	6.371e-314	0
1477010482899664	10.0947	0.102097	-2.84973	-0.550332	1.1752	lidar	1.35231	10.0541	-0.0441275	10.05	-0.0499992	6.371e-314	0
1477010482954714	9.95025	0.168894	-2.854	-0.474535	1.19005	radar	0.44437	9.89001	0.00816785	9.9	9.49949e-07	6.371e-314	0
1477010483009765	9.79809	0.19074	-2.81165	-0.381932	1.22074	lidar	1.16497	9.75876	0.0560308	9.75	0.0500011	6.371e-314	0
1477010483064783	9.69005	0.217202	-2.65207	-0.328113	1.19109	radar	6.34251	9.63528	0.0929341	9.65	0.100001	6.371e-314	0
1477010483119802	9.55228	0.232259	-2.62472	-0.24731	1.20906	lidar	0.419826	9.56967	0.149506	9.55	0.15	6.371e-314	0
1477010483174816	9.41462	0.256004	-2.62311	-0.177097	1.21492	radar	0.431974	9.56225	0.148577	9.4	0.15	6.371e-314	0
1477010483229830	9.26788	0.24445	-2.60424	-0.0878541	1.23961	lidar	0.542333	9.25348	0.150166	9.25	0.15	6.371e-314	0
1477010483284790	9.12256	0.248931	-2.60811	-0.0166578	1.24294	radar	0.047853	9.0821	0.207802	9.1	0.2	6.371e-314	0
1477010483339750	8.973	0.245238	-2.61566	0.0541678	1.24486	lidar	0.0730639	8.93575	0.243169	8.95	0.25	6.371e-314	0
1477010483394739	8.82621	0.242663	-2.64956	0.114805	1.23719	radar	0.543741	8.94634	0.26481	8.8	0.25	6.371e-314	0
1477010483449729	8.67717	0.229379	-2.65864	0.177451	1.23074	lidar	0.0911438	8.64483	0.254352	8.65	0.25	6.371e-314	0
1477010483504796	8.52627	0.208906	-2.6865	0.236752	1.22081	radar	0.236775	8.46866	0.251128	8.5	0.25	6.371e-314	0
1477010483559863	8.38065	0.19019	-2.69139	0.288141	1.20363	lidar	0.241845	8.35775	0.250149	8.35	0.25	6.371e-314	0
1477010483614752	8.2329	0.158704	-2.72558	0.338896	1.18544	radar	0.49906	8.28111	0.196974	8.2	0.2	6.371e-314	0
1477010483669641	8.08454	0.117149	-2.73532	0.393916	1.17405	lidar	0.236402	8.03004	0.154113	8.05	0.15	6.371e-314	0
1477010483719651	7.88205	0.144698	-2.97575	0.349625	1.04147	radar	22.7505	7.74678	0.154598	7.85	0.15	6.371e-314	0
1477010483769662	7.72833	0.103371	-2.99087	0.390331	1.02841	lidar	0.527636	7.63715	0.143302	7.65	0.15	6.371e-314	0
1477010483819695	7.62837	0.0244328	-2.87527	0.475757	1.07681	radar	5.65516	7.61982	0.157052	7.55	0.15	6.371e-314	0
1477010483869729	7.49354	0.0064974	-2.85921	0.49063	1.03613	lidar	1.55656	7.43926	0.160393	7.45	0.15	6.371e-314	0
1477010483924750	7.34003	-0.0326787	-2.89089	0.507756	0.987006	radar	1.68798	7.34481	0.102019	7.3	0.100001	6.371e-314	0
1477010483979771	7.1982	-0.0737141	-2.87072	0.532818	0.956976	lidar	0.902482	7.16771	0.0463372	7.15	0.0500011	6.371e-314	0
1477010484034750	7.0851	-0.162401	-2.81174	0.604257	0.987142	radar	1.88049	7.05721	-0.05037	7.05	-0.0499995	6.371e-314	0
1477010484089729	6.95905	-0.226899	-2.79271	0.640147	0.968578	lidar	0.400412	6.95035	-0.144849	6.95	-0.15	6.371e-314	0
1477010484144737	6.85503	-0.326259	-2.75345	0.709748	0.994833	radar	0.974629	6.87212	-0.243254	6.85	-0.25	6.371e-314	0
1477010484199745	6.74629	-0.409196	-2.73291	0.753405	0.984102	lidar	0.231236	6.76317	-0.34818	6.75	-0.35	6.371e-314	0
1477010484254726	6.64118	-0.501791	-2.72401	0.79728	0.971391	radar	0.290466	6.75759	-0.453523	6.65	-0.45	6.371e-314	0
1477010484309708	6.54364	-0.598662	-2.70647	0.844332	0.96552	lidar	0.136775	6.56412	-0.553924	6.55	-0.549999	6.371e-314	0
1477010484364662	6.45875	-0.722555	-2.70216	0.910293	0.981999	radar	0.355256	6.60438	-0.765755	6.45	-0.749999	6.371e-314	0
1477010484419617	6.36967	-0.863454	-2.72858	0.975291	0.992166	lidar	0.355037	6.36344	-0.942514	6.35	-0.949999	6.371e-314	0
1477010484469697	6.37046	-1.07722	-2.72476	1.16849	1.20217	radar	19.9725	6.35624	-1.10001	6.35	-1.1	6.371e-314	0
1477010484519778	6.32746	-1.21312	-2.73089	1.23568	1.20879	lidar	0.146329	6.36321	-1.25111	6.35	-1.25	6.371e-314	0
1477010484574760	6.30645	-1.39352	-2.76469	1.3523	1.28286	radar	2.30592	6.30992	-1.40686	6.35	-1.4	6.371e-314	0
1477010484629742	6.2911	-1.54488	-2.75887	1.42968	1.28993	lidar	0.226486	6.35537	-1.55723	6.35	-1.55	6.371e-314	0
1477010484684762	6.29284	-1.70619	-2.76837	1.52063	1.31764	radar	0.820232	6.50996	-1.74616	6.35	-1.7	6.371e-314	0
1477010484739782	6.30155	-1.85388	-2.75565	1.59816	1.32367	lidar	0.166344	6.35448	-1.83673	6.35	-1.85	6.371e-314	0
1477010484794696	6.2955	-1.98223	-2.70367	1.6394	1.27342	radar	1.80321	6.38849	-2.02257	6.35	-2	6.371e-314	0
1477010484849611	6.31752	-2.13038	-2.70222	1.71345	1.27754	lidar	0.0617313	6.35078	-2.13767	6.35	-2.15	6.371e-314	0
1477010484899694	6.31569	-2.24286	-2.64159	1.74101	1.22001	radar	2.4884	6.28921	-2.27735	6.35	-2.3	6.371e-314	0
1477010484949777	6.33918	-2.38326	-2.65972	1.80027	1.21621	lidar	0.160249	6.33355	-2.43768	6.35	-2.45	6.371e-314	0
1477010485004722	6.38382	-2.5409	-2.70812	1.88031	1.23902	radar	0.865183	6.30986	-2.56694	6.4	-2.6	6.371e-314	0
1477010485059667	6.43583	-2.69261	-2.72673	1.94838	1.23696	lidar	0.217842	6.45623	-2.7536	6.45	-2.75	6.371e-314	0
1477010485114758	6.48577	-2.83285	-2.72292	2.00721	1.22407	radar	0.217835	6.40481	-2.87127	6.5	-2.9	6.371e-314	0
1477010485169850	6.55044	-2.97603	-2.73731	2.07065	1.21855	lidar	0.104055	6.54629	-3.01951	6.55	-3.05	6.371e-314	0
1477010485224853	6.59651	-3.09425	-2.63577	2.10331	1.16096	radar	5.9808	6.70928	-3.32749	6.55	-3.25	6.371e-314	0
1477010485279857	6.6414	-3.26557	-2.69698	2.132	1.11937	lidar	2.53599	6.54763	-3.45513	6.55	-3.45	6.371e-314	0
1477010485334822	6.69876	-3.40253	-2.68798	2.1693	1.08833	radar	1.45264	6.52015	-3.55608	6.6	-3.6	6.371e-314	0
1477010485389788	6.74983	-3.56948	-2.73734	2.18982	1.04385	lidar	2.24357	6.64571	-3.73674	6.65	-3.75	6.371e-314	0
1477010485444795	6.81695	-3.69683	-2.70504	2.2251	1.01403	radar	1.31531	6.71319	-3.83967	6.75	-3.85	6.371e-314	0
1477010485499803	6.89337	-3.84011	-2.73149	2.25906	0.98952	lidar	0.641622	6.85201	-3.93663	6.85	-3.95	6.371e-314	0
1477010485554749	6.99391	-3.97907	-2.77615	2.30493	0.980283	radar	1.66496	7.13409	-4.28567	6.9	-4.15	6.371e-314	0
1477010485609696	7.05856	-4.14723	-2.81896	2.30923	0.926075	lidar	2.59195	6.9548	-4.32855	6.95	-4.35	6.371e-314	0
1477010485664769	7.11539	-4.24921	-2.6642	2.32549	0.875447	radar	8.76561	7.00947	-4.44692	7	-4.45	6.371e-314	0
1477010485719843	7.17549	-4.40542	-2.69109	2.32479	0.823189	lidar	2.14182	7.05586	-4.55105	7.05	-4.55	6.371e-314	0
1477010485774801	7.26071	-4.52988	-2.68611	2.34944	0.799685	radar	1.08392	7.15974	-4.75194	7.1	-4.7	6.371e-314	0
1477010485829760	7.30915	-4.68911	-2.70099	2.33382	0.737293	lidar	3.02868	7.13261	-4.82718	7.15	-4.85	6.371e-314	0
1477010485884747	7.4212	-4.83103	-2.81033	2.36469	0.733359	radar	3.67923	7.2829	-5.01975	7.25	-5	6.371e-314	0
1477010485939735	7.48272	-4.99613	-2.8285	2.34759	0.673004	lidar	2.58056	7.34301	-5.14642	7.35	-5.15	6.371e-314	0
1477010485989735	7.5512	-5.1052	-2.7749	2.35637	0.643523	radar	2.04318	7.32687	-5.26205	7.4	-5.3	6.371e-314	0
1477010486039735	7.59825	-5.26936	-2.79709	2.32561	0.57723	lidar	3.13703	7.46174	-5.44979	7.45	-5.45	6.371e-314	0
1477010486094756	7.67757	-5.38552	-2.74751	2.33739	0.55338	radar	1.44828	7.47116	-5.48352	7.55	-5.55	6.371e-314	0
1477010486149778	7.74841	-5.53815	-2.76131	2.32549	0.50894	lidar	1.33351	7.65989	-5.6552	7.65	-5.65	6.371e-314	0
1477010486204747	7.8276	-5.65204	-2.69375	2.33369	0.483919	radar	2.27264	7.78563	-5.85993	7.7	-5.8	6.371e-314	0
1477010486259717	7.88141	-5.81619	-2.70724	2.30364	0.42487	lidar	2.2867	7.75276	-5.95823	7.75	-5.95	6.371e-314	0
1477010486314673	7.96272	-5.93085	-2.67714	2.31268	0.40841	radar	0.667361	7.79663	-6.00945	7.85	-6.05	6.371e-314	0
1477010486369630	8.03187	-6.07299	-2.68414	2.30047	0.3725	lidar	0.835486	7.95034	-6.15505	7.95	-6.15	6.371e-314	0
1477010486419697	8.15082	-6.20318	-2.83817	2.32513	0.386718	radar	7.17079	8.04642	-6.30578	8.05	-6.3	6.371e-314	0
1477010486469764	8.21885	-6.34489	-2.85043	2.30817	0.349003	lidar	0.949189	8.14855	-6.44643	8.15	-6.45	6.371e-314	0
1477010486524763	8.28289	-6.44671	-2.69851	2.30498	0.318097	radar	7.82588	8.26534	-6.60186	8.2	-6.55	6.371e-314	0
1477010486579762	8.34901	-6.58701	-2.69986	2.28839	0.282845	lidar	0.820207	8.25279	-6.64996	8.25	-6.65	6.371e-314	0
1477010486634801	8.43026	-6.7018	-2.67936	2.29225	0.270033	radar	0.617454	8.2109	-6.73286	8.3	-6.8	6.371e-314	0
1477010486689841	8.4815	-6.85594	-2.68326	2.25941	0.220942	lidar	1.53059	8.35448	-6.94719	8.35	-6.95	6.371e-314	0
1477010486744809	8.5981	-6.99608	-2.79374	2.27469	0.229444	radar	3.4918	8.61718	-7.22425	8.45	-7.1	6.371e-314	0
1477010486799777	8.65518	-7.15553	-2.80116	2.24235	0.183321	lidar	1.28766	8.54666	-7.24803	8.55	-7.25	6.371e-314	0
1477010486854698	8.74386	-7.27979	-2.79158	2.24542	0.175403	radar	0.150268	8.69659	-7.3744	8.65	-7.35	6.371e-314	0
1477010486909619	8.81673	-7.41397	-2.78827	2.23498	0.154855	lidar	0.316773	8.74711	-7.43338	8.75	-7.45	6.371e-314	0
1477010486959738	8.90072	-7.52964	-2.81617	2.24036	0.154409	radar	0.859142	8.68846	-7.50096	8.8	-7.6	6.371e-314	0
1477010487009857	8.94962	-7.67664	-2.82309	2.20885	0.114261	lidar	1.00331	8.84984	-7.75349	8.85	-7.75	6.371e-314	0
1477010487064854	9.00456	-7.79161	-2.72239	2.19317	0.085745	radar	3.3979	8.77486	-7.80083	8.9	-7.9	6.371e-314	0
1477010487119852	9.04711	-7.96108	-2.73825	2.15006	0.0369681	lidar	1.42993	8.94604	-8.07116	8.95	-8.05	6.371e-314	0
1477010487174826	9.08836	-8.07722	-2.62436	2.12521	0.000913949	radar	4.23303	8.92041	-8.11276	9	-8.15	6.371e-314	0
1477010487229801	9.12852	-8.21882	-2.61932	2.09629	-0.0285422	lidar	0.732073	9.01893	-8.23506	9.05	-8.25	6.371e-314	0
1477010487284751	9.19144	-8.34533	-2.61318	2.08824	-0.0354745	radar	0.202542	9.04724	-8.3711	9.1	-8.4	6.371e-314	0
1477010487339701	9.23471	-8.49177	-2.61886	2.06063	-0.0613275	lidar	0.433054	9.1628	-8.53304	9.15	-8.55	6.371e-314	0
1477010487394740	9.32404	-8.63061	-2.72087	2.07587	-0.0319852	radar	4.62682	9.09379	-8.55764	9.25	-8.7	6.371e-314	0
1477010487449780	9.37858	-8.78607	-2.73782	2.05313	-0.0529395	lidar	0.340526	9.3508	-8.85468	9.35	-8.85	6.371e-314	0
1477010487504711	9.44413	-8.92099	-2.73456	2.04668	-0.0569817	radar	0.0347	9.40597	-8.96981	9.4	-9	6.371e-314	0
1477010487559642	9.49027	-9.08332	-2.75504	2.01823	-0.0822601	lidar	0.473653	9.45338	-9.162	9.45	-9.15	6.371e-314	0
1477010487609747	9.55086	-9.21607	-2.774	2.01284	-0.0821627	radar	0.232659	9.51544	-9.36256	9.5	-9.3	6.371e-314	0
1477010487659852	9.59219	-9.3689	-2.79654	1.98717	-0.103644	lidar	0.443202	9.56994	-9.45148	9.55	-9.45	6.371e-314	0
1477010487714799	9.61379	-9.49761	-2.67882	1.94682	-0.153184	radar	5.64912	9.62711	-9.59131	9.6	-9.55	6.371e-314	0
1477010487769747	9.65929	-9.64369	-2.6862	1.93017	-0.161382	lidar	0.0523469	9.64603	-9.66938	9.65	-9.65	6.371e-314	0
1477010487824681	9.68496	-9.77408	-2.61953	1.89933	-0.192285	radar	1.73685	9.63311	-9.79216	9.65	-9.8	6.371e-314	0
1477010487879616	9.70699	-9.92693	-2.62963	1.86811	-0.212807	lidar	0.281789	9.64842	-9.95866	9.65	-9.95	6.371e-314	0
1477010487929707	9.76461	-10.0597	-2.6975	1.87919	-0.179803	radar	2.58617	9.61381	-9.98703	9.7	-10.1	6.371e-314	0
1477010487979798	9.78783	-10.2049	-2.71162	1.8539	-0.195855	lidar	0.201545	9.7516	-10.2483	9.75	-10.25	6.371e-314	0
1477010488034755	9.83484	-10.3517	-2.73676	1.85012	-0.18479	radar	0.317537	9.7698	-10.3568	9.8	-10.4	6.371e-314	0
1477010488089713	9.86927	-10.5059	-2.74722	1.8331	-0.191507	lidar	0.0635681	9.8633	-10.5382	9.85	-10.55	6.371e-314	0
1477010488144715	9.88128	-10.6433	-2.68054	1.79684	-0.228329	radar	2.04501	9.8617	-10.6917	9.85	-10.7	6.371e-314	0
1477010488199718	9.89172	-10.806	-2.69906	1.76486	-0.247394	lidar	0.279648	9.84674	-10.8547	9.85	-10.85	6.371e-314	0
1477010488254785	9.89358	-10.9424	-2.64694	1.72796	-0.279513	radar	1.31053	9.75887	-10.887	9.85	-11	6.371e-314	0
1477010488309852	9.89815	-11.1021	-2.66391	1.69742	-0.294252	lidar	0.187236	9.86442	-11.1448	9.85	-11.15	6.371e-314	0
1477010488364782	9.91046	-11.2485	-2.65972	1.67614	-0.300861	radar	0.0630422	9.87244	-11.316	9.85	-11.3	6.371e-314	0
1477010488419712	9.90204	-11.4096	-2.67756	1.64119	-0.318693	lidar	0.256727	9.85036	-11.4464	9.85	-11.45	6.371e-314	0
1477010488474779	9.90935	-11.5599	-2.67756	1.62035	-0.323402	radar	0.164128	9.93142	-11.6783	9.85	-11.6	6.371e-314	0
1477010488529846	9.89215	-11.7179	-2.69051	1.58506	-0.340288	lidar	0.242587	9.83174	-11.7336	9.85	-11.75	6.371e-314	0
1477010488579821	9.87519	-11.8473	-2.66193	1.54911	-0.36694	radar	0.59897	9.80843	-11.8702	9.8	-11.9	6.371e-314	0
1477010488629796	9.8372	-12.0013	-2.69074	1.50486	-0.391684	lidar	0.593352	9.75331	-12.0506	9.75	-12.05	6.371e-314	0
1477010488684802	9.71981	-12.1153	-2.51792	1.35895	-0.572055	radar	25.4175	9.64519	-12.1714	9.65	-12.15	6.371e-314	0
1477010488739809	9.65622	-12.2546	-2.52777	1.30506	-0.593588	lidar	0.614042	9.55524	-12.2329	9.55	-12.25	6.371e-314	0
1477010488794741	9.60254	-12.3863	-2.5197	1.2565	-0.614878	radar	0.307128	9.47014	-12.4324	9.45	-12.4	6.371e-314	0
1477010488849674	9.50195	-12.5365	-2.56019	1.18444	-0.650334	lidar	1.57752	9.34172	-12.5587	9.35	-12.55	6.371e-314	0
1477010488899701	9.38195	-12.6364	-2.51124	1.06444	-0.774787	radar	8.1023	9.21558	-12.6577	9.25	-12.65	6.371e-314	0
1477010488949729	9.28201	-12.7533	-2.53744	1.00143	-0.796729	lidar	0.804181	9.16462	-12.7506	9.15	-12.75	6.371e-314	0
1477010489004723	9.17222	-12.8597	-2.52862	0.916575	-0.854818	radar	1.58679	9.08802	-12.8351	9.05	-12.85	6.371e-314	0
1477010489059717	9.05672	-12.9686	-2.54601	0.85137	-0.871068	lidar	0.572919	8.95936	-12.9426	8.95	-12.95	6.371e-314	0
1477010489114674	8.86193	-13.0407	-2.55134	0.66482	-1.07195	radar	18.9128	8.8569	-13.1416	8.8	-13	6.371e-314	0
1477010489169631	8.73033	-13.1132	-2.5528	0.591857	-1.0851	lidar	0.56377	8.65422	-13.0444	8.65	-13.05	6.371e-314	0
1477010489219633	8.61737	-13.1774	-2.55262	0.533192	-1.08941	radar	0.229823	8.49168	-13.0983	8.5	-13.15	6.371e-314	0
1477010489269636	8.47082	-13.244	-2.59134	0.461661	-1.10205	lidar	0.917929	8.3436	-13.2381	8.35	-13.25	6.371e-314	0
1477010489319687	8.26743	-13.2521	-2.66433	0.283006	-1.28113	radar	15.8903	8.19421	-13.0768	8.25	-13.2	6.371e-314	0
1477010489369738	8.1461	-13.2615	-2.63127	0.211761	-1.29079	lidar	0.6938	8.15674	-13.1486	8.15	-13.15	6.371e-314	0
1477010489424683	8.02454	-13.2935	-2.59198	0.168286	-1.24874	radar	1.28501	7.9999	-13.1879	8	-13.2	6.371e-314	0
1477010489479628	7.8791	-13.3031	-2.58959	0.0929523	-1.25525	lidar	0.166222	7.85314	-13.2533	7.85	-13.25	6.371e-314	0
1477010489534731	7.7006	-13.2822	-2.65562	-0.0278472	-1.32964	radar	3.73826	7.57824	-13.1345	7.65	-13.25	6.371e-314	0
1477010489589835	7.53537	-13.2706	-2.68091	-0.107029	-1.33253	lidar	0.398775	7.45422	-13.2433	7.45	-13.25	6.371e-314	0
1477010489644778	7.40534	-13.2635	-2.63568	-0.156104	-1.29497	radar	1.17666	7.33241	-13.2718	7.3	-13.25	6.371e-314	0
1477010489699722	7.2366	-13.2408	-2.67636	-0.227069	-1.29047	lidar	0.614464	7.13166	-13.2372	7.15	-13.25	6.371e-314	0
1477010489754727	7.1073	-13.2166	-2.62551	-0.275719	-1.25376	radar	1.5696	6.97467	-13.1643	7	-13.25	6.371e-314	0
1477010489809733	6.94201	-13.1904	-2.67037	-0.332482	-1.23765	lidar	0.655209	6.84852	-13.2404	6.85	-13.25	6.371e-314	0
1477010489864730	6.8028	-13.1434	-2.67355	-0.396452	-1.23297	radar	0.140171	6.7113	-13.2598	6.7	-13.2	6.371e-314	0
1477010489919727	6.64151	-13.1023	-2.71447	-0.447678	-1.21334	lidar	0.618415	6.55626	-13.1584	6.55	-13.15	6.371e-314	0
1477010489974732	6.50396	-13.0291	-2.72113	-0.516236	-1.21374	radar	0.400123	6.32545	-12.9303	6.4	-13.1	6.371e-314	0
1477010490029738	6.34344	-12.9765	-2.76362	-0.55949	-1.18755	lidar	0.81679	6.25112	-13.0473	6.25	-13.05	6.371e-314	0
1477010490084683	6.22796	-12.918	-2.68936	-0.599998	-1.14899	radar	2.27219	6.09711	-13.0021	6.1	-13	6.371e-314	0
1477010490139629	6.06569	-12.8654	-2.73615	-0.629011	-1.11239	lidar	1.31002	5.95513	-12.9613	5.95	-12.95	6.371e-314	0
1477010490189750	5.96392	-12.8142	-2.67229	-0.659073	-1.07717	radar	2.32164	5.89343	-13.1185	5.8	-12.9	6.371e-314	0
1477010490239871	5.80796	-12.7612	-2.72547	-0.675788	-1.03716	lidar	1.60737	5.6635	-12.8347	5.65	-12.85	6.371e-314	0
1477010490294818	5.69297	-12.6787	-2.70646	-0.721683	-1.0233	radar	0.44732	5.61778	-12.8527	5.55	-12.75	6.371e-314	0
1477010490349765	5.54919	-12.5944	-2.73991	-0.754332	-0.998131	lidar	0.626538	5.45219	-12.6228	5.45	-12.65	6.371e-314	0
1477010490404794	5.43928	-12.4901	-2.73282	-0.805699	-0.992141	radar	0.257139	5.30917	-12.4284	5.35	-12.55	6.371e-314	0
1477010490459824	5.31198	-12.3972	-2.7508	-0.838724	-0.969979	lidar	0.377337	5.25069	-12.4448	5.25	-12.45	6.371e-314	0
1477010490514793	5.20581	-12.2832	-2.77784	-0.889786	-0.970799	radar	0.475501	5.13338	-12.4375	5.1	-12.35	6.371e-314	0
1477010490569762	5.06341	-12.1938	-2.80619	-0.90282	-0.929446	lidar	1.21526	4.9499	-12.2734	4.95	-12.25	6.371e-314	0
1477010490624800	4.98274	-12.1022	-2.69523	-0.937096	-0.902668	radar	3.59358	4.92993	-12.1787	4.9	-12.15	6.371e-314	0
1477010490679838	4.87918	-11.9949	-2.70176	-0.970134	-0.885829	lidar	0.199901	4.84027	-12.0359	4.85	-12.05	6.371e-314	0
1477010490734847	4.77991	-11.8476	-2.82132	-1.0253	-0.901024	radar	4.41492	4.79909	-11.9738	4.75	-11.9	6.371e-314	0
1477010490789856	4.68247	-11.7257	-2.82801	-1.05795	-0.883765	lidar	0.191421	4.63814	-11.758	4.65	-11.75	6.371e-314	0
1477010490844803	4.62747	-11.6116	-2.70243	-1.10377	-0.874559	radar	5.34424	4.50688	-11.4491	4.6	-11.65	6.371e-314	0
1477010490899751	4.5535	-11.4909	-2.69751	-1.14023	-0.863155	lidar	0.154963	4.5399	-11.541	4.55	-11.55	6.371e-314	0
1477010490954743	4.46297	-11.3191	-2.86772	-1.18268	-0.860918	radar	7.47841	4.46798	-11.2692	4.5	-11.35	6.371e-314	0
1477010491009736	4.42142	-11.1664	-2.86413	-1.24124	-0.872503	lidar	0.0804413	4.45518	-11.1556	4.45	-11.15	6.371e-314	0
1477010491064728	4.41641	-11.0544	-2.68867	-1.30759	-0.894141	radar	7.81519	4.47788	-11.2387	4.4	-11.05	6.371e-314	0
1477010491119720	4.37512	-10.9195	-2.68272	-1.34984	-0.887358	lidar	0.0671564	4.36691	-10.9529	4.35	-10.95	6.371e-314	0
1477010491174701	4.37745	-10.7887	-2.58079	-1.42191	-0.915873	radar	3.46592	4.34978	-10.6819	4.4	-10.8	6.371e-314	0
1477010491229683	4.3775	-10.6466	-2.57582	-1.48467	-0.928836	lidar	0.140702	4.42489	-10.6572	4.45	-10.65	6.371e-314	0
1477010491279664	4.35126	-10.5081	-2.63955	-1.51371	-0.905199	radar	1.60513	4.45256	-10.5332	4.45	-10.5	6.371e-314	0
1477010491329645	4.37439	-10.3677	-2.6439	-1.58041	-0.926976	lidar	0.341435	4.44692	-10.3512	4.45	-10.35	6.371e-314	0
1477010491379669	4.38953	-10.2277	-2.64175	-1.63864	-0.940603	radar	0.714181	4.41237	-9.99477	4.5	-10.2	6.371e-314	0
1477010491429693	4.44306	-10.0814	-2.65778	-1.71807	-0.972995	lidar	0.854872	4.5556	-10.0446	4.55	-10.05	6.371e-314	0
1477010491479780	4.46574	-9.94349	-2.67669	-1.76439	-0.967444	radar	0.304707	4.57379	-9.85032	4.6	-9.9	6.371e-314	0
1477010491529867	4.53723	-9.79662	-2.70238	-1.84521	-0.999119	lidar	1.00744	4.65841	-9.75093	4.65	-9.75	6.371e-314	0
